year,tmID,playoff,GP,GS,minutes,points,oRebounds,dRebounds,assists,round,tmIDWinner,tmIDLoser,W,L,post_W,post_L,award,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,GS,minutes,points,oRebounds,dRebounds,assists
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,31,31,966,532,15,97,123
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,32,32,1025,613,18,117,137
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,0,543,151,29,118,12
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,3,488,182,11,45,38
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1010,605,73,141,98
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1040,321,47,121,156
8,PHO,Y,34,34,1010,605,73,141,98,CF,PHO,SAS,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1072,428,54,166,44
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,2,0,5,0,0,1,0
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,4,0,31,7,3,4,3
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,8,0,32,8,2,2,2
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,20,0,94,35,10,9,2
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,23,0,200,36,5,18,24
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,30,2,343,107,12,34,44
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,31,31,966,532,15,97,123
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,32,32,1025,613,18,117,137
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,0,543,151,29,118,12
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,3,488,182,11,45,38
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1010,605,73,141,98
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1040,321,47,121,156
8,PHO,Y,34,34,1010,605,73,141,98,F,PHO,DET,3,2,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1072,428,54,166,44
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,2,0,5,0,0,1,0
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,4,0,31,7,3,4,3
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,8,0,32,8,2,2,2
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,20,0,94,35,10,9,2
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,23,0,200,36,5,18,24
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,30,2,343,107,12,34,44
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,31,31,966,532,15,97,123
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,32,32,1025,613,18,117,137
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,0,543,151,29,118,12
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,3,488,182,11,45,38
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1010,605,73,141,98
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1040,321,47,121,156
8,PHO,Y,34,34,1010,605,73,141,98,FR,PHO,SEA,2,0,7,2,,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,34,34,1072,428,54,166,44
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,6,0,32,10,1,4,1
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,14,1,283,153,12,22,32
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,21,0,144,21,11,24,3
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,21,0,311,109,19,40,6
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,31,2,433,106,7,33,17
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,31,31,976,631,18,160,109
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,33,0,388,93,7,46,54
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,0,724,381,70,126,13
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,713,340,64,79,35
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,901,328,8,112,157
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,920,336,35,148,27
10,PHO,Y,14,1,283,153,12,22,32,CF,PHO,LAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,1075,648,32,112,171
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,6,0,32,10,1,4,1
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,14,1,283,153,12,22,32
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,21,0,144,21,11,24,3
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,21,0,311,109,19,40,6
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,31,2,433,106,7,33,17
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,31,31,976,631,18,160,109
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,33,0,388,93,7,46,54
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,0,724,381,70,126,13
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,713,340,64,79,35
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,901,328,8,112,157
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,920,336,35,148,27
10,PHO,Y,14,1,283,153,12,22,32,F,PHO,IND,3,2,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,1075,648,32,112,171
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,6,0,32,10,1,4,1
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,14,1,283,153,12,22,32
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,21,0,144,21,11,24,3
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,21,0,311,109,19,40,6
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,31,2,433,106,7,33,17
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,31,31,976,631,18,160,109
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,33,0,388,93,7,46,54
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,0,724,381,70,126,13
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,713,340,64,79,35
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,901,328,8,112,157
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,920,336,35,148,27
10,PHO,Y,14,1,283,153,12,22,32,FR,PHO,SAS,2,1,7,4,,1128,2454,643,752,257,665,284,906,1190,625,740,225,500,181,3156,1094,2582,638,851,205,608,421,864,1285,607,671,260,460,143,3031,34,34,1075,648,32,112,171
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,1,0,5,0,0,1,1
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,3,0,19,7,1,1,1
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,11,0,41,12,8,6,2
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,12,0,79,31,3,5,1
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,20,4,215,61,24,25,4
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,26,5,486,182,65,76,13
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,30,30,958,319,18,74,119
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,1,358,161,9,20,29
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,31,1060,523,78,244,83
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,0,356,51,9,14,53
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,25,966,362,65,146,45
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,882,204,17,67,140
3,LAS,Y,32,32,882,204,17,67,140,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,1050,539,32,135,92
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,1,0,5,0,0,1,1
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,3,0,19,7,1,1,1
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,11,0,41,12,8,6,2
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,12,0,79,31,3,5,1
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,20,4,215,61,24,25,4
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,26,5,486,182,65,76,13
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,30,30,958,319,18,74,119
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,1,358,161,9,20,29
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,31,1060,523,78,244,83
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,0,356,51,9,14,53
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,25,966,362,65,146,45
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,882,204,17,67,140
3,LAS,Y,32,32,882,204,17,67,140,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,1050,539,32,135,92
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,1,0,5,0,0,1,1
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,3,0,19,7,1,1,1
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,11,0,41,12,8,6,2
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,12,0,79,31,3,5,1
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,20,4,215,61,24,25,4
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,26,5,486,182,65,76,13
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,30,30,958,319,18,74,119
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,1,358,161,9,20,29
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,31,1060,523,78,244,83
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,0,356,51,9,14,53
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,25,966,362,65,146,45
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,882,204,17,67,140
3,LAS,Y,32,32,882,204,17,67,140,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,1050,539,32,135,92
4,LAS,Y,34,34,1189,392,30,145,214,CF,LAS,SAC,2,1,5,4,All-Star Game Most Valuable Player,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,1,0,21,0,0,1,0
4,LAS,Y,34,34,1189,392,30,145,214,CF,LAS,SAC,2,1,5,4,All-Star Game Most Valuable Player,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,4,0,28,1,3,3,0
